baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance
Barthea16575	80.7285019228096	-2.0237497857881	0.470418045602579	-4.30202413514088	1.69244870894669e-05	0.000221088694270846	Gene
Barthea16576	78.7301173476106	-2.01130621080416	0.464245694285023	-4.3324175874194	1.47480875536787e-05	0.00019659314223049	Gene
Barthea16601	410.89676844755	2.08084351787682	0.755773001644772	2.75326521766235	0.00590040747585954	0.0273258714625609	Gene
Barthea16638	45.9276218130934	2.68549282826993	0.502969107876378	5.3392798607623	9.33165016251461e-08	2.44441463157574e-06	Gene
Barthea16644	4.19919229952779	4.89473927235286	1.82795687415217	2.67771047641543	0.00741272627087285	0.0326155609977656	Gene
Barthea16668	50.1917670118753	2.33872375568358	0.56561941876148	4.13480103070827	3.55262296390582e-05	0.000413468750172435	Gene
Barthea16670	4.58373082718516	-5.24842052610717	2.06265328163422	-2.54449963687008	0.0109434425542171	0.0442901559207119	Gene
Barthea16679	209.093711556864	5.38182292411323	0.394279880187098	13.6497528647908	2.02564354490108e-42	2.6827265642162e-39	Gene
Barthea16685	101.039077648759	-2.08119543489531	0.415774152065132	-5.00559119550386	5.56908384348991e-07	1.16307196379162e-05	Gene
Barthea16703	50.9194247760604	-2.79560432439883	0.701114552548974	-3.98737169872615	6.68093127092932e-05	0.000705193751051749	Gene
Barthea16725	35.0068581413134	3.23197052091977	0.566279311062343	5.70737877542546	1.14729277075709e-08	3.76815799959306e-07	Gene
Barthea16726	22.6240174104768	3.62761264776891	0.700851658538756	5.17600636821253	2.2668572261956e-07	5.36386306034482e-06	Gene
Barthea16737	67.5817060096411	-2.00404583185393	0.602323316131825	-3.32719285171309	0.000877256387922704	0.00595896483508394	Gene
Barthea16759	103.260791526053	3.8264057078222	0.747803235964081	5.11686166066015	3.1066130097611e-07	7.04368968864716e-06	Gene
Barthea16762	13.1648813516047	-2.6038931440669	0.915213774456771	-2.84512014213559	0.00443946749450952	0.021936220982143	Gene
Barthea16771	389.878876617643	-6.2263276327118	0.461880096572232	-13.4803982222215	2.0400279095533e-41	2.55167824275766e-38	Gene
Barthea16786	498.310177850159	2.97851358179037	1.09163881148932	2.72847900829651	0.00636271396844587	0.0290192086787348	Gene
Barthea16815	429.981943243507	-2.56738689367758	0.556426746819182	-4.61406089544414	3.94876647188976e-06	6.39600739074547e-05	Gene
Barthea16849	1841.31674461052	-2.49791747306353	0.350253427400429	-7.13174312555054	9.91057046536872e-13	7.35194526334577e-11	Gene
Barthea16871	21.4762418595775	3.23366945685581	0.718605968625955	4.49992012039492	6.79790025831442e-06	0.000102409719214333	Gene
Barthea16875	20.5638330185509	2.51067779124521	0.910701079268931	2.75686265054245	0.00583588592164825	0.0271023212836117	Gene
Barthea16893	819.37232560288	2.10106140009329	0.259663513729074	8.09147719646697	5.89454296967154e-16	7.31199381215813e-14	Gene
Barthea16936	685.489566153884	2.33660695425202	0.368891230307702	6.334135274246	2.3867604412083e-10	1.14333442454434e-08	Gene
Barthea16937	231.454155402386	2.16602944193398	0.319464724725518	6.7801834577981	1.2002337386459e-11	7.32321477201709e-10	Gene
Barthea16939	14.6329831555488	5.2533366389978	1.30614220248183	4.0220250360304	5.76999230636375e-05	0.000623361284940627	Gene
Barthea16991	10.7005732857578	-3.9286567621135	1.32196330649296	-2.97183495397905	0.00296025771893703	0.0158593033701387	Gene
Barthea17013	89.0511100599869	3.00602750490082	0.592781322006278	5.07105637999334	3.95613538777854e-07	8.68979611591609e-06	Gene
Barthea17034	94.251277233049	-2.32581971799121	0.389929889174695	-5.9647125869574	2.45065018746126e-09	9.36759993982963e-08	Gene
Barthea17050	93.7690653313208	-2.07183089962747	0.518599293982883	-3.99505152372201	6.46801851211135e-05	0.000687555253970401	Gene
Barthea17058	10.3909964389817	6.24408286940907	1.58090868185379	3.94967966276659	7.82558536075512e-05	0.000803782580313509	Gene
Barthea17083	13.2245727534392	-5.30882851057116	1.56779292256341	-3.38617966324977	0.000708729668579471	0.00498802567153251	Gene
Barthea17086	1230.67962505377	-2.20690844812449	0.425372971853416	-5.18817271936354	2.12367591095189e-07	5.07036068898477e-06	Gene
Barthea17087	291.908358698375	-2.06692427984585	0.397929855871266	-5.19419251747353	2.05610289634707e-07	4.93519495307102e-06	Gene
Barthea17088	10.6295907320238	-5.01975694096263	1.62505328495061	-3.08897990450521	0.00200845023777285	0.0116214990692205	Gene
Barthea17089	15.6489570768517	-7.03132298006855	1.60661878999119	-4.37647251723423	1.20615391390408e-05	0.000166447761535969	Gene
Barthea17098	29.1528751247281	-2.15218516425842	0.773211922143351	-2.78343504881889	0.00537866305319265	0.0254808857045988	Gene
Barthea17099	4210.15051293667	-3.37648879764752	0.322208860039462	-10.4791928975323	1.07658568346462e-25	3.72904436467141e-23	Gene
Barthea17104	198.417980951105	-2.73464783540685	0.395001011159547	-6.92314135444653	4.41736584862191e-12	2.92514068819994e-10	Gene
Barthea17107	94.032936844229	-2.9009594802175	0.466566389664304	-6.21767779351778	5.04566302276885e-10	2.22093020774446e-08	Gene
Barthea17162	80.0181389166549	4.88321253396074	1.5320298022461	3.18741353908488	0.00143551369087648	0.00886447421646697	Gene
Barthea17170	583.478504767002	5.64284821124158	1.4393551382307	3.92040022740875	8.8402030369231e-05	0.000888623988138658	Gene
Barthea17171	20.7907409538556	-3.33845507015424	0.84502632847283	-3.9507113064603	7.79192685060588e-05	0.000800508040510911	Gene
Barthea17173	5.84202293193809	-5.60042750655856	1.86058689234806	-3.01003276417304	0.00261219509679216	0.0143234940347606	Gene
Barthea17175	265.745379349216	-3.64200259297265	0.546601050196352	-6.662999625896	2.6829434500199e-11	1.5568332552957e-09	Gene
Barthea17177	41.5675814298907	-6.98681014914552	1.50750633868895	-4.63468044533849	3.57489282630274e-06	5.85998722517605e-05	Gene
Barthea17198	22.5532105346235	-2.72698572507305	0.85480018642025	-3.19020253902046	0.00142173116390418	0.00879746222061857	Gene
Barthea17207	721.156216286414	-2.55683265609438	0.274798620620162	-9.30438679176829	1.34767729638507e-20	3.06487681711734e-18	Gene
Barthea17291	48.8042639359728	-3.70179003165782	0.589759098236799	-6.27678325391682	3.45649396371791e-10	1.59469740463375e-08	Gene
Barthea17302	22.3644068640227	-3.76062522723911	1.04752168085582	-3.59002137709139	0.000330650843502767	0.00266443751468971	Gene
Barthea17313	89.5165352452772	-9.54388307515368	1.49092065827898	-6.40133532402085	1.5402387881447e-10	7.7233198654084e-09	Gene
Barthea17317	139.831768018509	2.55172377613692	0.429760176233048	5.93755288938914	2.89307730428443e-09	1.09105844166352e-07	Gene
Barthea17318	35.241049077605	-3.65315260064248	0.916356001954286	-3.98660847187284	6.70244926523228e-05	0.000707133523814771	Gene
Barthea17376	40.484148596561	2.17347438176919	0.499967366397176	4.34723249525564	1.378660582947e-05	0.000185716707547797	Gene
Barthea17399	5.4136381618412	5.2777307194676	1.69380979789189	3.11589337010344	0.00183388571855226	0.0108029879671232	Gene
Barthea17415	35.8315255455089	3.60737504717701	0.920075879398058	3.9207364609287	8.82787647119249e-05	0.000887696403799301	Gene
Barthea17417	38.8713770002531	-2.06323160695023	0.636592253470524	-3.24105672933037	0.00119087482409059	0.0076105453383445	Gene
Barthea17435	75.624283405644	-2.15757184236437	0.489215947758506	-4.41026473533815	1.03244320925727e-05	0.000146148649071505	Gene
Barthea17441	834.277719875157	-2.25764361363389	0.598176849417068	-3.77420760404552	0.000160517050761625	0.00145871287159338	Gene
Barthea17455	344.449139825881	4.889744783267	0.501991732222124	9.74068788269077	2.02181066748915e-22	5.35530073802171e-20	Gene
Barthea17505	126.260932411375	-2.12331646515968	0.450282296663497	-4.71552286397452	2.4109081685552e-06	4.15782397249605e-05	Gene
Barthea17509	17.4358195860601	6.99775885044009	1.38749880309393	5.04343415276183	4.57250165553759e-07	9.7905457464195e-06	Gene
Barthea17510	31.136319172785	7.83941384505146	1.30816009664068	5.99270216633486	2.06382624250602e-09	8.05303569097085e-08	Gene
Barthea17525	15.0657760683258	-6.97281787063447	1.59895466166752	-4.36086027815362	1.2955207713594e-05	0.000176561757910237	Gene
Barthea17574	6.13295264241874	3.90720157192039	1.40671024293095	2.77754540535622	0.00547711870060611	0.0258115309230343	Gene
Barthea17578	21.6135868406658	-3.95802338094262	1.02509673330445	-3.86112183596931	0.000112867600689406	0.00109203162686791	Gene
Barthea17651	249.53068273549	-4.79164041858386	0.527253721401971	-9.08792147705068	1.00950405200608e-19	2.08518155769641e-17	Gene
Barthea17653	277.273666582336	-2.05359229719907	0.454587247610499	-4.51748769459243	6.25776634256823e-06	9.50998854672646e-05	Gene
Barthea17662	21.7608587864842	2.58607944870491	0.837378057195079	3.08830572581203	0.00201301262859148	0.0116419144172676	Gene
Barthea17690	36.3361160844652	-2.90640764507015	0.731905098625105	-3.97101707657165	7.15664487264303e-05	0.000747348242046019	Gene
Barthea17699	10.0302246670047	3.59665278487759	1.12165329509511	3.20656373997689	0.00134330541913089	0.00840457130999649	Gene
Barthea17700	23.9965737580937	3.32018110562133	0.740357602768334	4.48456407174932	7.30631501696186e-06	0.000108939092350588	Gene
Barthea17711	16.284233699629	-7.08218907094107	1.6110006378429	-4.39614293413565	1.10191388164682e-05	0.000154093416697748	Gene
Barthea17718	30.9147499386139	-3.7665247565678	0.833189551705699	-4.52060968462339	6.16617862342116e-06	9.39617114159159e-05	Gene
Barthea17721	8.5516815739203	-6.15614790593873	2.27570171092012	-2.70516468674168	0.00682705338881134	0.0306068684831527	Gene
Barthea17733	250.054296724119	2.2698487044832	0.428362478364182	5.29889712364919	1.16504250292661e-07	3.0011841455539e-06	Gene
Barthea17734	42.6591977578061	2.11450621992267	0.735970412399899	2.87308590711894	0.00406483567497343	0.0204343651754405	Gene
Barthea17735	4863.52794492617	3.00936673606721	0.29712882973536	10.1281546417004	4.14396010629114e-24	1.27807109333003e-21	Gene
Barthea17748	14.6180652444719	4.39516349172325	1.08856762609834	4.03756586761308	5.40086830822816e-05	0.000589851319551797	Gene
Barthea17760	669.45321127649	3.51304665102679	0.479659141941987	7.32404814969977	2.40600295202327e-13	1.9243322722319e-11	Gene
Barthea17761	119.753929269974	3.32078370136136	0.648103131442359	5.1238507272306	2.99358011766649e-07	6.81668886559387e-06	Gene
Barthea17763	145.206577258495	7.59879234841749	0.723094211577282	10.5087168819154	7.87577704435119e-26	2.77061222289133e-23	Gene
Barthea17767	69.8930770345107	2.29846909043656	0.481511956170163	4.77344136730905	1.81104291487792e-06	3.2606737870467e-05	Gene
Barthea17771	32.1243222855913	4.82122544878151	0.956287626542635	5.04160601367623	4.61640988937283e-07	9.86579596148881e-06	Gene
Barthea17772	73.7168138085093	2.79887791265529	0.52949963991488	5.28589200382691	1.2509368169661e-07	3.19503312145017e-06	Gene
Barthea17792	36.6339032255973	2.08076718623966	0.658205520604551	3.16127276527324	0.00157081326932468	0.00953263486582493	Gene
Barthea17800	411.128535630003	-3.15874001507739	0.291386359468067	-10.8403839522336	2.21539310341343e-27	9.06881236850938e-25	Gene
Barthea17801	210.427207519842	-2.32015255758371	0.304071437094811	-7.63028773682638	2.34230329030109e-14	2.25849196700145e-12	Gene
Barthea17805	12.8567214074305	-3.14673044651788	1.18652986059186	-2.65204488401856	0.00800059056893535	0.0346836038055829	Gene
Barthea17816	69.5345240284995	-3.04012551433945	0.554569852718368	-5.48195236260587	4.20657516292104e-08	1.2244206400205e-06	Gene
Barthea17817	504.642997586877	-2.41932850650533	0.417943483830181	-5.78864990149806	7.09544109497689e-09	2.42966248719175e-07	Gene
Barthea17818	380.940069477148	-5.50218267617272	0.484013025302726	-11.3678400963102	6.04653205759947e-30	3.09396922751871e-27	Gene
Barthea17822	277.6774283823	-4.20045312410312	0.352183722251408	-11.9268803715596	8.57262443949639e-33	5.43685501248004e-30	Gene
Barthea17829	37.0521482801972	-2.12876993330098	0.725030994703183	-2.93610886824565	0.00332357657146447	0.0174101127776261	Gene
Barthea17843	301.976957830368	-2.83606401484102	0.35860693328388	-7.90855879129346	2.60385671068943e-15	2.90940605026388e-13	Gene
Barthea17852	19.6051974804692	-7.35118473359792	1.58123813423694	-4.64900546883496	3.33539370193891e-06	5.50749699320159e-05	Gene
Barthea17857	13.9227370840544	3.29748258874308	0.908080237465976	3.63126786895485	0.000282032265868257	0.00232522221133103	Gene
Barthea17858	207.074742958255	-2.39370505209615	0.382664917765234	-6.25535538004217	3.9661172199806e-10	1.80030536591236e-08	Gene
Barthea17865	86.6094938981768	-2.37032450894544	0.454262486518266	-5.21796225594809	1.8090231559329e-07	4.40316236154067e-06	Gene
Barthea17866	13.8001981094726	2.6478407183866	0.942580381138016	2.80914049493556	0.00496739636142938	0.0239508395715605	Gene
Barthea17890	487.583493540047	-2.90703500286471	0.320445416254534	-9.07185703213684	1.17005559057927e-19	2.39483787219063e-17	Gene
Barthea17892	504.435696264294	-2.97917522746838	0.279772211491311	-10.6485744655913	1.77055574331524e-26	6.72966613793395e-24	Gene
Barthea17893	28.3850340981436	-5.43098203062414	1.14887148677345	-4.72723197777043	2.27601192024202e-06	3.96249108923344e-05	Gene
Barthea17919	164.793592556832	3.00390017910012	0.400530572678657	7.49980247203284	6.39140740055015e-14	5.68772102449353e-12	Gene
Barthea17995	12.5756409385152	2.06459404684413	0.790300443203598	2.61241666330718	0.00899046082353024	0.0379731226360326	Gene
Barthea18010	95.8535513796509	-2.43123858643926	0.436810717134125	-5.56588584270641	2.60823961620985e-08	7.90352770378959e-07	Gene
Barthea18039	428.189139357021	2.6199482639861	0.321226430849896	8.15607936449774	3.4607508500252e-16	4.49089769526757e-14	Gene
Barthea18072	30.2305398479402	-5.5172128420388	1.20374826475115	-4.58336099298915	4.57561101099137e-06	7.2932809987232e-05	Gene
Barthea18073	12.5566051915296	-6.71066642783293	1.62544072960196	-4.12852114852337	3.65103863590649e-05	0.000422737512821376	Gene
Barthea18078	14.6018566226061	3.34394138025983	1.28770918745676	2.59681410432751	0.00940928318982652	0.0393325856623374	Gene
Barthea18105	323.182100087433	-2.11742553258256	0.56196313587437	-3.76790824417338	0.000164621185231622	0.00148939669475481	Gene
Barthea18111	67.22204234816	-3.32622062003188	0.695562939430568	-4.78205555740928	1.73511705320803e-06	3.14155954117026e-05	Gene
Barthea18114	154.66668069081	4.22075499953791	0.43296836919797	9.74841420253501	1.87372224671737e-22	5.05220593098423e-20	Gene
Barthea18115	203.738469103609	2.81279705668334	0.385546189633704	7.29561627714619	2.97295092045547e-13	2.36100541441251e-11	Gene
Barthea18118	4.88739236401578	-5.35412692629434	1.98763269648216	-2.69372049260934	0.00706593919171524	0.0314368319201408	Gene
Barthea18119	204.481640117928	-2.05510092092271	0.346762620809201	-5.92653532300267	3.09392857808803e-09	1.15903918421569e-07	Gene
Barthea18166	7.01219940019218	4.74900180168433	1.45609474448784	3.26146483232774	0.00110838180273077	0.00717191035998904	Gene
Barthea18169	338.122857342532	-6.78899404721061	1.53170317701555	-4.43231701094898	9.32258135969455e-06	0.00013398867412885	Gene
Barthea18185	29.898621517774	2.79310119767037	0.661283721232736	4.22375616998947	2.40263987674333e-05	0.000297384472264638	Gene
Barthea18211	82.0375186329112	7.3189213111784	0.956555285993548	7.65133120724584	1.98909282821316e-14	1.94288201652083e-12	Gene
Barthea18214	62.3487347281959	-5.58912074960653	0.999778842862908	-5.59035709697743	2.26603109708941e-08	6.95075710291819e-07	Gene
Barthea18231	28.5180752187865	-4.84677170957369	0.99110977601643	-4.8902471016423	1.00709472933922e-06	1.94461700546379e-05	Gene
Barthea18239	58.5364995470291	8.75444815822469	1.26185753528116	6.93774686401037	3.98402751117826e-12	2.65772999704957e-10	Gene
Barthea18240	66.5736006804751	-3.50602119521004	1.00155549130128	-3.50057607956882	0.000464253701757397	0.00353900117427354	Gene
Barthea18241	97.0230592258923	-5.33488329823718	0.731278613447097	-7.29528144285478	2.98035409235727e-13	2.36271768353443e-11	Gene
Barthea18248	62.9928023880209	2.06138440477532	0.401222949098015	5.1377529859882	2.78043020922299e-07	6.41393401081465e-06	Gene
Barthea18258	75.908128295173	-5.56166866410532	0.782659266303838	-7.10611744286972	1.19352862577255e-12	8.71043768069885e-11	Gene
Barthea18267	95.3864028942903	-4.54454502030583	0.928131638407949	-4.89644446137104	9.75862117314643e-07	1.89650821236776e-05	Gene
Barthea18290	1248.63384173268	-7.14419488942693	0.4909676300424	-14.5512544051223	5.73418273665465e-48	1.12262832369053e-44	Gene
Barthea18291	403.770667618061	-2.25013334782901	0.287894194659229	-7.81583439184116	5.4600122678703e-15	5.83987867957083e-13	Gene
Barthea18296	39.8504246403363	-2.90067477511098	0.85259817630709	-3.4021592535828	0.000668556673679222	0.00476185359998445	Gene
Barthea18299	5.2054382611915	-5.43542505899536	1.89983961994996	-2.86099152892628	0.00422318336043738	0.0210569951873696	Gene
Barthea18300	45.9919997544943	-6.15170152224263	1.12010259209325	-5.4920875691809	3.97210342053324e-08	1.16498361905296e-06	Gene
Barthea18301	282.019282886011	-11.1992720747346	1.47246997406647	-7.60577279807339	2.83206442447247e-14	2.66231793255889e-12	Gene
